longitude,latitude,No2_value(mol/m^2)
68.18624877929699,20.12079811096192,1.1504936082928909e-05
68.18624877929699,20.26407909393311,
68.18624877929699,20.407360076904304,1.8753302356344648e-05
68.18624877929699,20.5506410598755,1.692085606919136e-05
68.18624877929699,20.69392204284669,9.56029452936491e-06
68.18624877929699,20.837203025817885,-1.1952758995903423e-06
68.18624877929699,20.98048400878908,2.2607118808082305e-05
68.18624877929699,21.123764991760275,7.1819422373664565e-06
68.18624877929699,21.26704597473147,1.703117959550582e-05
68.18624877929699,21.410326957702665,1.4309294783743098e-05
68.18624877929699,21.55360794067386,2.6641138902050443e-05
68.18624877929699,21.69688892364505,1.867563150881324e-05
68.18624877929699,21.840169906616246,3.8021194086468313e-06
68.18624877929699,21.98345088958744,9.452671292820014e-06
68.18624877929699,22.12673187255864,1.954800791281741e-05
68.18624877929699,22.27001285552983,
68.18624877929699,22.413293838501023,-1.3859024150519872e-08
68.18624877929699,22.55657482147222,1.863897887233179e-05
68.18624877929699,22.699855804443416,2.0396417312440462e-05
68.18624877929699,22.84313678741461,-2.65552935161395e-05
68.18624877929699,22.98641777038581,1.3961598597234117e-05
68.18624877929699,23.129698753357,1.850761509558652e-05
68.18624877929699,23.2729797363282,1.080158199329162e-05
68.18624877929699,23.416260719299387,-7.691587597946636e-06
68.18624877929699,23.559541702270582,8.099045771814417e-06
68.18624877929699,23.702822685241777,2.40930912696058e-05
68.18624877929699,23.84610366821297,1.729270843497943e-05
68.18624877929699,23.989384651184167,1.11857498268364e-05
68.18624877929699,24.13266563415536,-1.0385518180555664e-05
68.18624877929699,24.27594661712656,1.4514141184918117e-05
68.18624877929699,24.41922760009775,2.52843583439244e-05
68.18624877929699,24.562508583068944,1.3175554158806335e-05
68.18624877929699,24.70578956604014,1.4271859072323425e-05
68.32624877929699,20.12079811096192,
68.32624877929699,20.26407909393311,1.998276638914831e-05
68.32624877929699,20.407360076904304,5.472677912621293e-06
68.32624877929699,20.5506410598755,1.1818398888863156e-05
68.32624877929699,20.69392204284669,
68.32624877929699,20.837203025817885,1.0450647096149623e-05
68.32624877929699,20.98048400878908,-3.375735104782507e-07
68.32624877929699,21.123764991760275,1.0990019291057251e-05
68.32624877929699,21.26704597473147,-9.158637794826064e-07
68.32624877929699,21.410326957702665,
68.32624877929699,21.55360794067386,1.1146025826747064e-05
68.32624877929699,21.69688892364505,5.3306803238228895e-06
68.32624877929699,21.840169906616246,
68.32624877929699,21.98345088958744,1.389369663229445e-05
68.32624877929699,22.12673187255864,
68.32624877929699,22.27001285552983,1.5125880963751117e-05
68.32624877929699,22.413293838501023,1.0613644008117262e-05
68.32624877929699,22.55657482147222,1.668411096034106e-05
68.32624877929699,22.699855804443416,8.145225365296938e-06
68.32624877929699,22.84313678741461,1.6352629245375283e-05
68.32624877929699,22.98641777038581,1.536724630568642e-05
68.32624877929699,23.129698753357,2.3553882783744484e-05
