longitude,latitude,No2_value(mol/m^2)
85.8263626098634,21.539445877075195,-8.31484157970408e-07
85.8263626098634,21.66033067094519,1.8948347815239688e-06
85.8263626098634,21.78121546481518,1.281026356991788e-06
85.8263626098634,21.902100258685174,6.444147857109783e-06
85.8263626098634,22.022985052555168,1.0199991265835706e-05
85.8263626098634,22.14386984642516,3.659863068605773e-05
85.8263626098634,22.264754640295152,1.8715943951974623e-05
85.8263626098634,22.385639434165142,7.638829629286192e-06
85.8263626098634,22.50652422803514,5.849700755788945e-05
85.8263626098634,22.62740902190513,6.663264230155619e-06
85.8263626098634,22.748293815775124,5.431590398075059e-05
85.8263626098634,22.86917860964512,1.31650972434727e-06
85.8263626098634,22.990063403515112,6.840674814156955e-06
85.8263626098634,23.110948197385103,7.452676982211415e-06
85.8263626098634,23.231832991255096,-1.754451477609109e-05
85.8263626098634,23.35271778512509,1.242001962964423e-05
85.8263626098634,23.473602578995084,8.941216037783306e-06
85.8263626098634,23.594487372865075,3.637771078501828e-05
85.8263626098634,23.71537216673507,2.268174648634158e-05
85.8263626098634,23.836256960605063,2.8046526495018043e-05
85.8263626098634,23.957141754475053,5.181486812944058e-06
85.8263626098634,24.078026548345047,2.2980257199378684e-05
85.8263626098634,24.19891134221504,1.4187992746883538e-05
85.8263626098634,24.319796136085035,1.842552410380449e-05
85.8263626098634,24.440680929955025,3.079243469983339e-05
85.8263626098634,24.56156572382502,7.959813046909403e-06
85.8263626098634,24.682450517695013,2.3819036414352013e-06
85.8263626098634,24.803335311565007,
85.8263626098634,24.924220105435,1.335069646302145e-05
85.8263626098634,25.04510489930499,5.471736130857607e-06
85.8263626098634,25.165989693174986,7.416030712192878e-05
85.8263626098634,25.286874487044976,2.2353271560859863e-05
85.8263626098634,25.40775928091497,3.344640936120413e-05
85.8263626098634,25.528644074784964,2.030386349360924e-05
85.8263626098634,25.649528868654954,2.0991898054489863e-05
85.8263626098634,25.77041366252495,2.804315408866387e-05
85.8263626098634,25.891298456394946,5.139229415362934e-06
85.8263626098634,26.012183250264936,2.618630605866201e-05
85.8263626098634,26.13306804413493,5.0481718062656e-05
85.8263626098634,26.25395283800492,1.7198679415741935e-05
85.8263626098634,26.374837631874914,1.5544528650934808e-05
85.8263626098634,26.49572242574491,1.991824683500453e-05
85.8263626098634,26.6166072196149,3.219249720132211e-07
85.8263626098634,26.737492013484893,0.0001000991978798
85.8263626098634,26.858376807354887,1.82701423909748e-05
